X	Y	id	T	genotype	slab_lane	replica	time	humidity	ambient_temp	food	rearing_Temp	Age	exp_date	TempEst
130	812	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	17.794447906294906
156	828	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	17.91119907398
144	800	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	17.862714158816786
162	800	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	17.946443511328507
162	780	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	17.951682549312743
178	810	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.018250083457918
190	800	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.076689170791184
206	794	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.152686973307983
198	776	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.120189061933033
224	802	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.234320710626008
242	804	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.317526159339305
234	760	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.291838997343863
262	774	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.418417330217572
270	792	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.450915241592522
280	802	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	18.494812029551362
462	766	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	19.350839084430383
528	788	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	19.65208376852403
524	754	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	19.642383610316852
556	764	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	19.78861627356779
590	774	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	19.944152198208922
576	772	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	19.879553272276006
614	742	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	20.064173795665994
682	762	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	20.375245644948258
734	776	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	20.61346311450426
794	770	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	20.894132667605266
870	730	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	21.258134676401006
896	748	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	21.374361940287677
928	750	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	21.52269021873231
1074	758	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	22.19973268502257
1476	718	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	24.080166300419467
1496	666	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	24.186820413080397
1652	704	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	24.902520629345254
2038	652	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	26.711671576411163
2318	704	re1_gfr_3	NA	rif_treated	2	ee	14_00	60	24.7	homemade	25'C	7-10	03_08_20	28.00050667227891
