X	Y	id	T	genotype	slab_lane	replica	time	humidity	ambient_temp	food	rearing_Temp	Age	exp_date	TempEst
354	1222	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	17.2177870840344
364	1248	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	17.265164620344613
374	1232	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	17.321200710649595
364	1196	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	17.27588473481432
398	1216	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	17.451069431917674
418	1244	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	17.550772249677973
434	1234	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	17.63721395982503
452	1222	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	17.734615500776087
434	1210	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	17.64216170496489
458	1184	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	17.774091986707916
472	1182	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	17.848336929766003
502	1200	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	18.002838901546315
504	1210	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	18.011324859780384
484	1244	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	17.898840367075437
514	1232	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	18.05952702028058
542	1230	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	18.207604594301767
554	1242	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	18.268415833985916
556	1230	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	18.281437225264863
590	1240	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	18.45868348284316
544	1214	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	18.221450609770688
534	1190	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	18.173660761365483
556	1194	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	18.288858842974662
582	1198	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	18.425151962001866
594	1206	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	18.486787825875997
618	1228	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	18.60882261733929
624	1216	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	18.642939046036265
634	1236	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	18.691553518631448
646	1230	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	18.756075567170498
656	1212	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	18.812523969570467
678	1226	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	18.9256604907047
690	1216	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	18.99100716343373
674	1190	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	18.911987070996467
718	1216	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	19.138672425359925
918	1170	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	20.202907474446075
928	1236	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	20.242038768856517
1064	1226	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	20.961331601544416
1158	1198	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	21.462837350197923
1658	1170	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	24.10548939678128
1680	1146	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	24.226459847720303
1736	1156	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	24.51972881109775
1792	1192	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	24.80763771724035
2176	1134	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	26.844718360125725
2376	1138	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	27.898645606837157
2380	1110	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	27.925513013585025
2406	1096	re1_1	NA	wMel	1	d	12_20	57	25.8	homemade	25'C	7-10	29_07_20	28.06551694146713
