X	Y	id	T	genotype	slab_lane	replica	time	humidity	ambient_temp	food	rearing_Temp	Age	exp_date	TempEst
62	1076	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.22220551852695
82	1090	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.31018498336422
86	1068	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.33090354065741
76	1048	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.288550688732105
82	1040	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.316480677569334
84	1052	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.323943936881577
100	1054	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.395485916485136
98	1042	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.388022657172893
110	1042	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.441868012701715
110	1034	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.442875323774533
128	1032	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.523895184835972
114	1084	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.454528081412363
110	1082	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.436831457337625
136	1064	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.555762844230582
140	1080	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.571696673927885
158	1058	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.65523481267137
158	1040	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.65750126258521
174	1036	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.729798725493385
180	1032	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.757225058794205
192	1034	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.810818586554824
194	1076	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.814504429343998
178	1068	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.74371793304505
206	1058	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.87061623478666
222	1068	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.941150903317403
236	1064	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	18.004474140304104
266	1046	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	18.14135397904
250	1036	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	18.07081931050926
460	1078	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	19.007824649131365
514	1052	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	19.253402509997724
958	1046	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	21.246436147868778
1266	1062	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	22.626452317629592
1500	1052	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	23.677695889282656
2224	970	re17_3	NA	uninfected	2	w	13_30	50	24.1	homemade	25'C	7-10	31_07_20	26.936690611351345
