X	Y	id	T	genotype	slab_lane	replica	time	humidity	ambient_temp	food	rearing_Temp	Age	exp_date	TempEst
430	1224	re17_gfr	NA	rif_treated	1	h	15_00	54	25.4	homemade	25'C	7-10	29_07_20	18.580239555280862
446	1238	re17_gfr	NA	rif_treated	1	h	15_00	54	25.4	homemade	25'C	7-10	29_07_20	18.64899019965512
444	1200	re17_gfr	NA	rif_treated	1	h	15_00	54	25.4	homemade	25'C	7-10	29_07_20	18.647612638677966
476	1206	re17_gfr	NA	rif_treated	1	h	15_00	54	25.4	homemade	25'C	7-10	29_07_20	18.7894934565446
474	1196	re17_gfr	NA	rif_treated	1	h	15_00	54	25.4	homemade	25'C	7-10	29_07_20	18.782541949417116
476	1232	re17_gfr	NA	rif_treated	1	h	15_00	54	25.4	homemade	25'C	7-10	29_07_20	18.784317649405008
550	1220	re17_gfr	NA	rif_treated	1	h	15_00	54	25.4	homemade	25'C	7-10	29_07_20	19.117567964173027
552	1188	re17_gfr	NA	rif_treated	1	h	15_00	54	25.4	homemade	25'C	7-10	29_07_20	19.13288039052602
706	1188	re17_gfr	NA	rif_treated	1	h	15_00	54	25.4	homemade	25'C	7-10	29_07_20	19.821429958476735
864	1198	re17_gfr	NA	rif_treated	1	h	15_00	54	25.4	homemade	25'C	7-10	29_07_20	20.52587323573612
838	1234	re17_gfr	NA	rif_treated	1	h	15_00	54	25.4	homemade	25'C	7-10	29_07_20	20.40245810518752
1676	1182	re17_gfr	NA	rif_treated	1	h	15_00	54	25.4	homemade	25'C	7-10	29_07_20	24.159592433380368
2456	1136	re17_gfr	NA	rif_treated	1	h	15_00	54	25.4	homemade	25'C	7-10	29_07_20	27.656208481286832
2502	1136	re17_gfr	NA	rif_treated	1	h	15_00	54	25.4	homemade	25'C	7-10	29_07_20	27.861879131453932
148	1058	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	16.543480827413596
148	1046	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	16.54519087931098
162	1050	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	16.611027877360225
158	1046	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	16.592624461702677
158	1016	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	16.596899591446135
140	1006	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	16.5129441863889
172	1034	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	16.660741528948435
180	1046	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	16.696978342964407
192	1044	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	16.75418365048401
192	1034	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	16.755608693731826
176	1026	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	16.680854996503367
190	1060	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	16.742416864809158
198	1066	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	16.77950870477382
196	1064	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	16.77030699694505
220	1056	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	16.885287629283376
234	1060	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	16.95112462733262
232	1046	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	16.94363297140123
238	1046	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	16.97209312083625
228	1028	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	16.927224616290626
308	1042	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	17.30469821487725
320	1036	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	17.362473539695976
304	1022	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	17.28857486841621
306	1016	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	17.29891661084324
326	1020	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	17.393213758327505
348	1016	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	17.498137656888364
352	1024	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	17.515971055246787
358	1042	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	17.541866126835732
376	1030	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	17.628956627038168
376	1034	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	17.628386609739042
406	1032	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	17.770972365563694
428	1018	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	17.877321307372373
416	1012	re17_gfr	NA	rif_treated	2	o	13_00	44	24.3	homemade	25'C	7-10	30_07_20	17.82125603445103
62	1152	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.181394099087075
64	1144	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.191410963852338
76	1146	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.24533366993642
74	1144	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.236552501672655
74	1178	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.232351133567565
84	1182	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.276998392787284
76	1200	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.238660908828336
86	1208	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.282813889447457
104	1208	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.36406865752403
100	1204	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.3465063209965
100	1186	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.348730574699196
116	1200	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.41922706010961
118	1202	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.428008228373372
104	1160	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.370000000731217
84	1140	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.282188318093574
118	1148	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.434680989481457
118	1142	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.435422407382358
120	1138	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.44494499354702
142	1138	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.54425637675172
154	1146	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.597437664934905
154	1164	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.59521341123221
162	1162	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.631573780788763
172	1152	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.67795101511058
158	1146	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.615494280063032
144	1194	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.5463647839074
152	1200	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.581736596262754
170	1202	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.662744225039027
174	1192	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.682036536668654
190	1186	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.755004415082063
198	1180	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.791859063239215
218	1176	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.882636417480448
242	1182	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.990234690348316
230	1204	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	17.93334631266064
272	1194	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	18.124176468007473
260	1184	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	18.07124231912459
288	1154	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	18.20134571452597
310	1154	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	18.30065709773067
330	1190	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	18.386491665965917
460	1158	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	18.977285886434846
578	1152	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	19.510697450615503
912	1184	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	21.01447058500934
1304	1120	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	22.7919273251754
2044	1134	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	26.13067114877686
2256	1102	re17_gfr	NA	rif_treated	1	x	13_30	50	24.1	homemade	25'C	7-10	31_07_20	27.091625979372395
138	770	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.592854298784562
134	764	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.575268510552963
118	746	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.502746138911977
132	748	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.571197256985418
112	728	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.479636284636445
128	716	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.563054749850323
146	718	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.65127087486994
170	742	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.761144041688706
170	750	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.758238416735935
186	764	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.832213600853304
184	738	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.831774378476723
194	750	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.876828458413016
168	716	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.760704819312124
206	740	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.93975551044252
220	756	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.00312178484861
210	722	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.96605817353244
204	706	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	17.94222191301871
236	728	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.09235149996803
236	708	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.09961556234996
262	704	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.229540919976518
278	718	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.303516104093887
290	744	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.35336784383592
280	748	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.30250251399408
292	712	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.374872847120095
302	712	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.424285364485545
318	700	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.507703829699423
324	714	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.532266496451346
348	720	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.648677319413846
368	728	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.744596729191976
344	740	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.621648250085737
316	752	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.47893476403332
360	700	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.715236402634318
380	710	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	18.810429406174254
438	702	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	19.099927631846636
866	634	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	21.239481187186477
1284	634	re17_gfr	NA	rif_treated	3	z	16_00	47	24.8	homemade	25'C	7-10	31_07_20	23.304924413062306

